sku,category,product_name,description,msrp,wholesale_price,options
AB-CL-032,Clothing,Lightweight Jersey,Lightweight clothing for competitive riding,136.25,97.32,"{""colors"": [""yl5678"", ""cr4321"", ""fg3456""], ""sizes"": [""XL"", ""XXL"", ""L"", ""S"", ""XS""]}"
AB-CL-033,Clothing,Heavy-Duty Gloves,Professional-grade clothing with advanced features,278.87,199.19,"{""colors"": [""or8901"", ""cb8901"", ""fg3456""], ""sizes"": [""XS"", ""M"", ""S"", ""XL""]}"
AB-CL-034,Clothing,High-Performance Tights,Durable clothing built for performance,143.3,102.36,"{""colors"": [""sv3456"", ""gr5432"", ""ol4567"", ""or8901"", ""br7654""], ""sizes"": [""S"", ""M"", ""XS"", ""XXL"", ""XL""]}"
AB-CL-035,Clothing,Heavy-Duty Gloves,Professional-grade clothing with advanced features,45.56,32.54,"{""colors"": [""rd7298"", ""cb8901""], ""sizes"": [""XS"", ""M"", ""L""]}"
AB-CL-036,Clothing,High-Performance Jersey,Professional-grade clothing with advanced features,306.49,218.92,"{""colors"": [""gy6789"", ""sv3456"", ""ti2345"", ""cr4321"", ""ol4567""], ""sizes"": [""XS"", ""L"", ""XXL"", ""M"", ""XL""]}"
AB-CL-037,Clothing,Advanced Jersey,Durable clothing built for performance,192.39,137.42,"{""colors"": [""fg3456"", ""ti2345"", ""sv3456""], ""sizes"": [""XL"", ""XS"", ""L"", ""XXL"", ""M""]}"
AB-CL-038,Clothing,Heavy-Duty Shorts,Reliable clothing for everyday use,131.52,93.94,"{""colors"": [""bk1798"", ""or8901"", ""gy6789"", ""ol4567""], ""sizes"": [""M"", ""XS"", ""XXL""]}"
AB-CL-039,Clothing,Durable Shorts,Lightweight clothing for competitive riding,49.59,35.42,"{""colors"": [""gr5432"", ""bl4567"", ""bk1798"", ""fg3456""], ""sizes"": [""XL"", ""L"", ""S"", ""XXL"", ""XS""]}"
AB-CL-040,Clothing,Durable Jacket,High-quality clothing for serious cyclists,131.43,93.88,"{""colors"": [""yl5678"", ""gr5432"", ""br7654"", ""wh9001"", ""bk1798""], ""sizes"": [""XXL"", ""S"", ""L"", ""XL""]}"
AB-SF-001,Safety,Heavy-Duty Helmet,High-quality safety for serious cyclists,229.99,164.28,"{""colors"": [""or8901"", ""wh9001"", ""gy6789""], ""certification"": ""CPSC""}"
AB-SF-002,Safety,Advanced Reflector,Lightweight safety for competitive riding,139.3,99.5,"{""colors"": [""gr5432"", ""yl5678"", ""or8901"", ""rd7298""]}"
AB-SF-003,Safety,Heavy-Duty Vest,Lightweight safety for competitive riding,250.7,179.07,"{""colors"": [""rd7298"", ""yl5678"", ""fg3456""]}"
AB-SF-004,Safety,Heavy-Duty Guard,Professional-grade safety with advanced features,177.95,127.11,"{""colors"": [""bl4567"", ""gr5432""]}"
AB-SF-005,Safety,Lightweight Helmet,Durable safety built for performance,221.06,157.9,"{""colors"": [""rd7298"", ""ti2345""], ""certification"": ""CPSC""}"
AB-SF-006,Safety,Advanced Guard,Lightweight safety for competitive riding,132.99,94.99,"{""colors"": [""cr4321"", ""ti2345"", ""fg3456"", ""rd7298"", ""yl5678""]}"
AB-SF-007,Safety,Durable Guard,High-quality safety for serious cyclists,184.56,131.83,"{""colors"": [""rd7298"", ""br7654""]}"
AB-SF-008,Safety,Durable Vest,Professional-grade safety with advanced features,78.13,55.81,"{""colors"": [""ti2345"", ""ol4567""]}"
AB-SF-009,Safety,High-Performance Vest,Lightweight safety for competitive riding,375.89,268.49,"{""colors"": [""gr5432"", ""br7654"", ""gy6789"", ""wh9001"", ""or8901""]}"
AB-SF-010,Safety,Durable Reflector,Professional-grade safety with advanced features,108.5,77.5,"{""colors"": [""gr5432"", ""cr4321"", ""wh9001""]}"
AB-SF-011,Safety,Advanced Vest,Lightweight safety for competitive riding,106.39,75.99,"{""colors"": [""gy6789"", ""fg3456"", ""cr4321""]}"
AB-SF-012,Safety,Advanced Helmet,Professional-grade safety with advanced features,354.66,253.33,"{""colors"": [""bl4567"", ""wh9001"", ""rd7298""], ""certification"": ""CE""}"
AB-SF-013,Safety,Precision Helmet,Lightweight safety for competitive riding,115.22,82.3,"{""colors"": [""cb8901"", ""bl4567""], ""certification"": ""CPSC""}"
AB-SF-014,Safety,High-Performance Helmet,Professional-grade safety with advanced features,234.15,167.25,"{""colors"": [""yl5678"", ""or8901"", ""gy6789""], ""certification"": ""CPSC""}"
AB-SF-015,Safety,Advanced Guard,Durable safety built for performance,66.47,47.48,"{""colors"": [""gr5432"", ""yl5678"", ""fg3456"", ""or8901""]}"
AB-SF-016,Safety,Precision Reflector,High-quality safety for serious cyclists,63.38,45.27,"{""colors"": [""ti2345"", ""fg3456""]}"
AB-SF-017,Safety,Lightweight Vest,Reliable safety for everyday use,153.76,109.83,"{""colors"": [""or8901"", ""rd7298""]}"
AB-SF-018,Safety,High-Performance Vest,High-quality safety for serious cyclists,145.66,104.04,"{""colors"": [""ti2345"", ""bk1798""]}"
AB-SF-019,Safety,Precision Reflector,Durable safety built for performance,169.58,121.13,"{""colors"": [""bl4567"", ""ti2345"", ""gr5432"", ""br7654""]}"
AB-SF-020,Safety,Heavy-Duty Guard,Reliable safety for everyday use,62.09,44.35,"{""colors"": [""bk1798"", ""cb8901""]}"
AB-SF-021,Safety,Lightweight Reflector,High-quality safety for serious cyclists,284.62,203.3,"{""colors"": [""gr5432"", ""fg3456"", ""gy6789"", ""bl4567""]}"
AB-SF-022,Safety,Heavy-Duty Reflector,Reliable safety for everyday use,90.44,64.6,"{""colors"": [""br7654"", ""cr4321"", ""sv3456"", ""yl5678""]}"
AB-SF-023,Safety,High-Performance Vest,High-quality safety for serious cyclists,81.76,58.4,"{""colors"": [""or8901"", ""sv3456"", ""ol4567"", ""bk1798"", ""rd7298""]}"
AB-SF-024,Safety,Advanced Vest,Reliable safety for everyday use,93.73,66.95,"{""colors"": [""cr4321"", ""fg3456""]}"
AB-SF-025,Safety,Advanced Reflector,Reliable safety for everyday use,230.37,164.55,"{""colors"": [""rd7298"", ""gy6789""]}"
AB-SF-026,Safety,Durable Guard,Durable safety built for performance,218.51,156.08,"{""colors"": [""rd7298"", ""bk1798"", ""br7654""]}"
AB-SF-027,Safety,Durable Reflector,Reliable safety for everyday use,80.95,57.82,"{""colors"": [""sv3456"", ""fg3456"", ""ol4567"", ""br7654"", ""gr5432""]}"
AB-SF-028,Safety,Lightweight Vest,Reliable safety for everyday use,167.65,119.75,"{""colors"": [""rd7298"", ""bl4567""]}"
AB-SF-029,Safety,Durable Helmet,Professional-grade safety with advanced features,93.8,67.0,"{""colors"": [""br7654"", ""rd7298"", ""gr5432"", ""bk1798""], ""certification"": ""SNELL""}"
AB-SF-030,Safety,Lightweight Reflector,Durable safety built for performance,271.52,193.94,"{""colors"": [""yl5678"", ""wh9001"", ""fg3456"", ""sv3456""]}"
AB-SF-031,Safety,Advanced Vest,Reliable safety for everyday use,97.72,69.8,"{""colors"": [""yl5678"", ""bk1798"", ""ti2345"", ""ol4567""]}"
AB-SF-032,Safety,Lightweight Vest,High-quality safety for serious cyclists,136.39,97.42,"{""colors"": [""fg3456"", ""br7654""]}"
AB-SF-033,Safety,Advanced Guard,Reliable safety for everyday use,177.16,126.54,"{""colors"": [""ol4567"", ""gy6789"", ""bl4567""]}"
AB-SF-034,Safety,Precision Vest,Lightweight safety for competitive riding,103.54,73.96,"{""colors"": [""gy6789"", ""bl4567"", ""fg3456""]}"
AB-SF-035,Safety,Precision Guard,High-quality safety for serious cyclists,114.31,81.65,"{""colors"": [""rd7298"", ""gy6789"", ""br7654"", ""cr4321"", ""bl4567""]}"
AB-SF-036,Safety,Advanced Guard,High-quality safety for serious cyclists,105.76,75.54,"{""colors"": [""rd7298"", ""br7654"", ""or8901"", ""ti2345""]}"
AB-SF-037,Safety,Heavy-Duty Reflector,Professional-grade safety with advanced features,86.42,61.73,"{""colors"": [""br7654"", ""ti2345"", ""or8901"", ""wh9001"", ""sv3456""]}"
AB-SF-038,Safety,Advanced Reflector,Lightweight safety for competitive riding,74.0,52.86,"{""colors"": [""bk1798"", ""wh9001"", ""br7654"", ""ti2345"", ""cr4321""]}"
AB-SF-039,Safety,Lightweight Reflector,Reliable safety for everyday use,65.55,46.82,"{""colors"": [""cr4321"", ""bk1798""]}"
AB-SF-040,Safety,Durable Helmet,High-quality safety for serious cyclists,176.13,125.81,"{""colors"": [""rd7298"", ""gy6789"", ""cr4321""], ""certification"": ""SNELL""}"
AB-MT-001,Maintenance,Lightweight Kit,Professional-grade maintenance with advanced features,60.63,43.31,{}
AB-MT-002,Maintenance,Heavy-Duty Cleaner,Reliable maintenance for everyday use,153.44,109.6,{}
AB-MT-003,Maintenance,Heavy-Duty Tool,Durable maintenance built for performance,25.58,18.27,{}
AB-MT-004,Maintenance,Durable Tool,Professional-grade maintenance with advanced features,77.45,55.32,{}
AB-MT-005,Maintenance,Lightweight Tool,Durable maintenance built for performance,90.23,64.45,{}
AB-MT-006,Maintenance,Lightweight Lubricant,High-quality maintenance for serious cyclists,106.05,75.75,{}
AB-MT-007,Maintenance,Lightweight Kit,Durable maintenance built for performance,26.85,19.18,{}
AB-MT-008,Maintenance,Heavy-Duty Lubricant,Durable maintenance built for performance,128.37,91.69,{}
AB-MT-009,Maintenance,Heavy-Duty Tool,Lightweight maintenance for competitive riding,115.58,82.56,{}
AB-MT-010,Maintenance,Durable Lubricant,Professional-grade maintenance with advanced features,44.51,31.79,{}
AB-MT-011,Maintenance,Durable Lubricant,High-quality maintenance for serious cyclists,61.04,43.6,{}
AB-MT-012,Maintenance,High-Performance Lubricant,High-quality maintenance for serious cyclists,75.36,53.83,{}
AB-MT-013,Maintenance,Lightweight Tool,Lightweight maintenance for competitive riding,39.48,28.2,{}
AB-MT-014,Maintenance,Advanced Kit,High-quality maintenance for serious cyclists,112.77,80.55,{}
AB-MT-015,Maintenance,Advanced Kit,Durable maintenance built for performance,56.04,40.03,{}
AB-MT-016,Maintenance,Lightweight Cleaner,Lightweight maintenance for competitive riding,88.51,63.22,{}
AB-MT-017,Maintenance,High-Performance Kit,Durable maintenance built for performance,101.6,72.57,{}
AB-MT-018,Maintenance,Advanced Cleaner,Reliable maintenance for everyday use,40.36,28.83,{}
AB-MT-019,Maintenance,Durable Kit,Reliable maintenance for everyday use,139.48,99.63,{}
AB-MT-020,Maintenance,High-Performance Cleaner,Lightweight maintenance for competitive riding,30.6,21.86,{}
AB-MT-021,Maintenance,Advanced Cleaner,High-quality maintenance for serious cyclists,26.96,19.26,{}
AB-MT-022,Maintenance,Heavy-Duty Cleaner,Professional-grade maintenance with advanced features,66.18,47.27,{}
AB-MT-023,Maintenance,Heavy-Duty Tool,Professional-grade maintenance with advanced features,61.35,43.82,{}
AB-MT-024,Maintenance,High-Performance Lubricant,Reliable maintenance for everyday use,46.69,33.35,{}
AB-MT-025,Maintenance,Lightweight Kit,High-quality maintenance for serious cyclists,46.59,33.28,{}
AB-MT-026,Maintenance,Heavy-Duty Cleaner,High-quality maintenance for serious cyclists,40.28,28.77,{}
AB-MT-027,Maintenance,Precision Kit,Reliable maintenance for everyday use,31.86,22.76,{}
AB-MT-028,Maintenance,High-Performance Tool,High-quality maintenance for serious cyclists,165.93,118.52,{}
AB-MT-029,Maintenance,Precision Cleaner,High-quality maintenance for serious cyclists,36.11,25.79,{}
AB-MT-030,Maintenance,Durable Tool,Professional-grade maintenance with advanced features,77.85,55.61,{}
AB-MT-031,Maintenance,Advanced Kit,Durable maintenance built for performance,45.47,32.48,{}
AB-MT-032,Maintenance,High-Performance Kit,High-quality maintenance for serious cyclists,63.38,45.27,{}
AB-MT-033,Maintenance,Heavy-Duty Lubricant,High-quality maintenance for serious cyclists,35.84,25.6,{}
AB-MT-034,Maintenance,Durable Cleaner,Lightweight maintenance for competitive riding,35.15,25.11,{}
AB-MT-035,Maintenance,Durable Kit,Reliable maintenance for everyday use,75.03,53.59,{}
AB-MT-036,Maintenance,Advanced Lubricant,Professional-grade maintenance with advanced features,40.94,29.24,{}
AB-MT-037,Maintenance,Heavy-Duty Lubricant,Professional-grade maintenance with advanced features,131.43,93.88,{}
AB-MT-038,Maintenance,High-Performance Cleaner,Lightweight maintenance for competitive riding,108.92,77.8,{}
AB-MT-039,Maintenance,Advanced Cleaner,High-quality maintenance for serious cyclists,147.35,105.25,{}
AB-MT-040,Maintenance,High-Performance Kit,Lightweight maintenance for competitive riding,68.49,48.92,{}
AB-EL-001,Electronics,Lightweight Sensor,Lightweight electronics for competitive riding,158.09,112.92,"{""colors"": [""gr5432"", ""wh9001"", ""ol4567""]}"
AB-EL-002,Electronics,Precision Computer,Durable electronics built for performance,765.67,546.91,"{""colors"": [""bl4567"", ""gr5432""]}"
AB-EL-003,Electronics,Durable GPS,Reliable electronics for everyday use,120.89,86.35,"{""colors"": [""cr4321"", ""gr5432""]}"
AB-EL-004,Electronics,Durable GPS,High-quality electronics for serious cyclists,210.9,150.64,"{""colors"": [""gr5432"", ""wh9001"", ""cb8901""]}"
AB-EL-005,Electronics,Heavy-Duty Monitor,Lightweight electronics for competitive riding,835.46,596.76,"{""colors"": [""bk1798"", ""yl5678""]}"
AB-EL-006,Electronics,Precision Computer,Durable electronics built for performance,167.02,119.3,"{""colors"": [""sv3456"", ""bl4567"", ""yl5678"", ""or8901"", ""cr4321""]}"
AB-EL-007,Electronics,Advanced GPS,Reliable electronics for everyday use,134.3,95.93,"{""colors"": [""sv3456"", ""cr4321""]}"
AB-EL-008,Electronics,Heavy-Duty GPS,Lightweight electronics for competitive riding,771.48,551.06,"{""colors"": [""gr5432"", ""rd7298""]}"
AB-EL-009,Electronics,Advanced GPS,High-quality electronics for serious cyclists,355.85,254.18,"{""colors"": [""br7654"", ""bl4567"", ""cr4321""]}"
AB-EL-010,Electronics,Advanced GPS,Reliable electronics for everyday use,234.75,167.68,"{""colors"": [""gy6789"", ""cr4321"", ""rd7298"", ""yl5678""]}"
AB-EL-011,Electronics,Precision Light,Lightweight electronics for competitive riding,791.6,565.43,"{""colors"": [""br7654"", ""fg3456""]}"
AB-EL-012,Electronics,Lightweight Sensor,Reliable electronics for everyday use,235.0,167.86,"{""colors"": [""rd7298"", ""cb8901""]}"
AB-EL-013,Electronics,Heavy-Duty Sensor,Durable electronics built for performance,124.78,89.13,"{""colors"": [""gy6789"", ""wh9001""]}"
AB-EL-014,Electronics,Precision Sensor,Professional-grade electronics with advanced features,230.76,164.83,"{""colors"": [""gr5432"", ""cb8901""]}"
AB-EL-015,Electronics,Precision Light,Lightweight electronics for competitive riding,121.18,86.56,"{""colors"": [""gy6789"", ""gr5432"", ""cr4321"", ""br7654""]}"
AB-EL-016,Electronics,Heavy-Duty GPS,Durable electronics built for performance,668.05,477.18,"{""colors"": [""or8901"", ""br7654"", ""cb8901"", ""ti2345""]}"
AB-EL-017,Electronics,High-Performance GPS,Reliable electronics for everyday use,312.27,223.05,"{""colors"": [""yl5678"", ""wh9001"", ""ti2345"", ""or8901""]}"
AB-EL-018,Electronics,High-Performance Monitor,High-quality electronics for serious cyclists,355.18,253.7,"{""colors"": [""fg3456"", ""cr4321""]}"
AB-EL-019,Electronics,Advanced GPS,High-quality electronics for serious cyclists,506.67,361.91,"{""colors"": [""or8901"", ""rd7298"", ""cb8901"", ""br7654""]}"
AB-EL-020,Electronics,Lightweight Computer,High-quality electronics for serious cyclists,556.29,397.35,"{""colors"": [""gy6789"", ""br7654"", ""ti2345"", ""sv3456""]}"
AB-EL-021,Electronics,Heavy-Duty Sensor,High-quality electronics for serious cyclists,126.69,90.49,"{""colors"": [""cr4321"", ""or8901"", ""bl4567"", ""ol4567"", ""yl5678""]}"
AB-EL-022,Electronics,Precision Computer,Lightweight electronics for competitive riding,369.18,263.7,"{""colors"": [""fg3456"", ""br7654"", ""gy6789""]}"
AB-EL-023,Electronics,Precision Computer,Professional-grade electronics with advanced features,345.65,246.89,"{""colors"": [""rd7298"", ""ti2345"", ""bl4567"", ""yl5678"", ""cb8901""]}"
AB-EL-024,Electronics,Durable Computer,Durable electronics built for performance,351.72,251.23,"{""colors"": [""gy6789"", ""bl4567"", ""bk1798"", ""ol4567"", ""cr4321""]}"
AB-EL-025,Electronics,Precision Sensor,High-quality electronics for serious cyclists,326.76,233.4,"{""colors"": [""wh9001"", ""gr5432"", ""or8901""]}"
AB-EL-026,Electronics,Precision Computer,Reliable electronics for everyday use,555.56,396.83,"{""colors"": [""ti2345"", ""gr5432"", ""rd7298""]}"
AB-EL-027,Electronics,Heavy-Duty Computer,Durable electronics built for performance,422.18,301.56,"{""colors"": [""bl4567"", ""yl5678"", ""or8901""]}"
AB-EL-028,Electronics,High-Performance Sensor,Professional-grade electronics with advanced features,735.45,525.32,"{""colors"": [""yl5678"", ""fg3456"", ""cb8901"", ""or8901"", ""bk1798""]}"
AB-EL-029,Electronics,Durable Monitor,Reliable electronics for everyday use,173.22,123.73,"{""colors"": [""yl5678"", ""ti2345"", ""fg3456""]}"
AB-EL-030,Electronics,Heavy-Duty Light,Professional-grade electronics with advanced features,228.24,163.03,"{""colors"": [""ol4567"", ""yl5678"", ""wh9001"", ""ti2345"", ""or8901""]}"
AB-EL-031,Electronics,Durable Light,Professional-grade electronics with advanced features,167.41,119.58,"{""colors"": [""ti2345"", ""cb8901"", ""wh9001"", ""bk1798"", ""bl4567""]}"
AB-EL-032,Electronics,High-Performance GPS,Reliable electronics for everyday use,764.19,545.85,"{""colors"": [""bl4567"", ""yl5678"", ""br7654"", ""cr4321"", ""ti2345""]}"
AB-EL-033,Electronics,Heavy-Duty Monitor,High-quality electronics for serious cyclists,347.7,248.36,"{""colors"": [""br7654"", ""gr5432"", ""sv3456"", ""wh9001""]}"
AB-EL-034,Electronics,Advanced Sensor,Durable electronics built for performance,440.34,314.53,"{""colors"": [""ol4567"", ""sv3456"", ""or8901"", ""br7654""]}"
AB-EL-035,Electronics,Heavy-Duty Light,Durable electronics built for performance,198.83,142.02,"{""colors"": [""sv3456"", ""cb8901"", ""rd7298""]}"
AB-EL-036,Electronics,High-Performance Monitor,Lightweight electronics for competitive riding,407.83,291.31,"{""colors"": [""fg3456"", ""cb8901"", ""wh9001"", ""cr4321""]}"
AB-EL-037,Electronics,Heavy-Duty Computer,Lightweight electronics for competitive riding,148.67,106.19,"{""colors"": [""gy6789"", ""fg3456""]}"
AB-EL-038,Electronics,Durable Monitor,Reliable electronics for everyday use,149.53,106.81,"{""colors"": [""ti2345"", ""gr5432""]}"
AB-EL-039,Electronics,Lightweight Sensor,Reliable electronics for everyday use,220.21,157.29,"{""colors"": [""wh9001"", ""bl4567"", ""gy6789"", ""br7654"", ""yl5678""]}"
AB-EL-040,Electronics,High-Performance Sensor,Durable electronics built for performance,337.92,241.37,"{""colors"": [""sv3456"", ""gr5432"", ""ol4567""]}"
